id,prodName,prodCatid,prodCat,prodPcatid,prodPcat,lowPrice,highPrice,avgPrice,place,specInfo,unitInfo,pubDate,status,userIdCreate,userIdModified,userCreate,userModified,gmtCreate,gmtModified,date
1724498,大白菜,1186,蔬菜,,,0.4,0.55,0.48,冀鲁豫鄂,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724497,娃娃菜,1186,蔬菜,,,0.7,0.8,0.75,豫,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724496,小白菜,1186,蔬菜,,,1.0,1.2,1.1,冀,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724495,圆白菜,1186,蔬菜,,,0.55,1.4,0.98,冀鄂鲁,甘蓝,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724494,紫甘蓝,1186,蔬菜,,,2.3,2.4,2.35,冀苏,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724493,芹菜,1186,蔬菜,,,1.2,1.4,1.3,鲁,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724492,西芹,1186,蔬菜,,,1.6,2.0,1.8,鲁辽,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724491,菠菜,1186,蔬菜,,,1.2,1.7,1.45,鲁冀,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724490,莴笋,1186,蔬菜,,,1.5,1.9,1.7,鲁,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724489,团生菜,1186,蔬菜,,,2.5,3.5,3.0,云冀,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724488,罗马生菜,1186,蔬菜,,,3.0,3.3,3.15,云,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724487,散叶生菜,1186,蔬菜,,,2.0,2.5,2.25,辽冀京,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724486,油菜,1186,蔬菜,,,1.2,1.5,1.35,皖川京鲁,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724485,香菜,1186,蔬菜,,,2.0,2.5,2.25,冀,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724484,茴香,1186,蔬菜,,,2.0,2.5,2.25,冀,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724483,韭菜,1186,蔬菜,,,2.0,2.8,2.4,冀粤,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724482,苦菊,1186,蔬菜,,,1.6,2.2,1.9,辽冀,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724481,油麦菜,1186,蔬菜,,,2.2,3.0,2.6,京冀,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724480,散菜花,1186,蔬菜,,,2.2,3.8,3.0,陕云鄂闽,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724479,绿菜花,1186,蔬菜,,,2.3,2.8,2.55,苏鄂浙,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724478,绿豆芽,1186,蔬菜,,,0.95,1.0,0.98,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724477,黄豆芽,1186,蔬菜,,,0.85,0.9,0.88,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724476,番茄,1186,蔬菜,,,1.0,1.5,1.25,冀鲁云,黑框,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724475,番茄,1186,蔬菜,,,1.5,2.4,1.95,冀鲁川,纸箱\泡沫箱,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724474,番茄,1186,蔬菜,,,2.2,2.5,2.35,鲁,白框,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724473,黄瓜,1186,蔬菜,,,1.5,2.0,1.75,辽冀鲁云,袋\箱,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724472,黄瓜,1186,蔬菜,,,2.2,3.4,2.8,冀辽,干花\鲜花,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724471,小黄瓜,1186,蔬菜,,,3.5,4.0,3.75,辽鲁,旱,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724470,小黄瓜,1186,蔬菜,,,3.1,3.6,3.35,辽鲁,荷兰,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724469,茄子,1186,蔬菜,,,1.5,2.8,2.15,冀鲁云,圆茄,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724468,长茄,1186,蔬菜,,,1.5,2.3,1.9,辽冀,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724467,线茄,1186,蔬菜,,,2.8,5.3,4.05,冀闽,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724466,广茄,1186,蔬菜,,,1.8,3.6,2.7,闽云,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724465,冬瓜,1186,蔬菜,,,1.2,1.3,1.25,桂粤闽琼,吊,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724464,冬瓜,1186,蔬菜,,,0.8,0.9,0.85,新桂,地,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724463,毛冬瓜,1186,蔬菜,,,1.6,1.9,1.75,云,长\小,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724462,架豆,1186,蔬菜,,,4.0,5.5,4.75,云,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724461,豆王,1186,蔬菜,,,3.8,5.3,4.55,云,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724460,扁豆,1186,蔬菜,,,4.5,6.0,5.25,云,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724459,豇豆,1186,蔬菜,,,6.0,7.9,6.95,琼云,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724458,白豆,1186,蔬菜,,,4.0,5.5,4.75,云,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724457,油豆,1186,蔬菜,,,3.5,5.0,4.25,云,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724456,毛豆,1186,蔬菜,,,3.8,4.3,4.05,粤,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724455,花生,1186,蔬菜,,,4.5,5.0,4.75,辽,泥\洗,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724454,玉米,1186,蔬菜,,,1.8,2.2,2.0,云粤桂,黄,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724453,玉米,1186,蔬菜,,,2.5,2.7,2.6,云粤桂,白\花,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724452,苦瓜,1186,蔬菜,,,4.0,4.3,4.15,鲁,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724451,丝瓜,1186,蔬菜,,,2.5,3.2,2.85,冀鲁,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724450,西葫芦,1186,蔬菜,,,1.0,2.0,1.5,鲁云,袋\箱,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724449,贝贝南瓜,1186,蔬菜,,,2.1,2.3,2.2,蒙琼桂,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724448,金丝南瓜,1186,蔬菜,,,1.6,1.8,1.7,蒙琼桂,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724447,板栗南瓜,1186,蔬菜,,,2.6,2.7,2.65,蒙新桂,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724446,南北瓜,1186,蔬菜,,,1.6,2.0,1.8,冀云鄂新,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724445,尖椒,1186,蔬菜,,,2.2,4.0,3.1,粤闽辽鲁,袋\箱,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724444,红尖椒,1186,蔬菜,,,4.0,6.0,5.0,鲁辽闽,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724443,美人椒,1186,蔬菜,,,6.0,7.0,6.5,鲁云闽,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724442,螺丝椒,1186,蔬菜,,,4.0,5.5,4.75,鲁粤闽辽,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724441,柿子椒,1186,蔬菜,,,2.5,3.5,3.0,鲁辽粤闽,袋\箱,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724440,线椒,1186,蔬菜,,,3.0,4.0,3.5,鲁粤,绿,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724439,杭椒,1186,蔬菜,,,3.0,3.5,3.25,鲁琼,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724438,小米椒,1186,蔬菜,,,5.0,6.0,5.5,云琼,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724437,彩椒,1186,蔬菜,,,5.0,6.0,5.5,鲁,红\黄,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724436,白萝卜,1186,蔬菜,,,0.55,0.7,0.63,鄂川,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724435,心里美,1186,蔬菜,,,1.3,1.5,1.4,冀,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724434,卞萝卜,1186,蔬菜,,,0.7,0.9,0.8,冀,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724433,青萝卜,1186,蔬菜,,,1.0,1.5,1.25,津豫,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724432,胡萝卜,1186,蔬菜,,,0.8,1.35,1.08,鲁豫,泥,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724431,胡萝卜,1186,蔬菜,,,1.0,1.3,1.15,豫,洗,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724430,土豆,1186,蔬菜,,,0.8,1.4,1.1,陕蒙,白心\黄心,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724429,葱头,1186,蔬菜,,,0.8,0.9,0.85,甘蒙,黄,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724428,葱头,1186,蔬菜,,,1.4,1.6,1.5,甘蒙,红,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724427,山药,1186,蔬菜,,,3.0,3.5,3.25,豫鲁,脆,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724426,山药,1186,蔬菜,,,3.0,4.5,3.75,冀,麻,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724425,山药,1186,蔬菜,,,4.0,7.0,5.5,豫冀,铁棍,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724424,莲藕,1186,蔬菜,,,2.5,3.5,3.0,津,泥\洗,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724423,红薯,1186,蔬菜,,,0.8,1.0,0.9,冀,龙薯九,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724422,红薯,1186,蔬菜,,,1.3,2.0,1.65,冀,西瓜红\烟薯,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724421,紫薯,1186,蔬菜,,,1.7,3.3,2.5,冀粤,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724420,荸荠,1186,蔬菜,,,2.8,3.0,2.9,皖,带皮,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724419,荸荠,1186,蔬菜,,,5.0,5.2,5.1,皖,去皮,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724418,芋头,1186,蔬菜,,,2.0,2.5,2.25,鲁,小,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724417,芋头,1186,蔬菜,,,3.0,5.5,4.25,粤,大,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724416,姜,1186,蔬菜,,,4.0,5.0,4.5,鲁,姜头,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724415,姜,1186,蔬菜,,,5.0,6.5,5.75,鲁,整姜,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724414,大蒜,1186,蔬菜,,,5.0,7.5,6.25,豫苏鲁,老,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724413,蒜米,1186,蔬菜,,,5.0,5.4,5.2,鲁,机剥\手工,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724412,大葱,1186,蔬菜,,,2.2,2.4,2.3,鲁,净,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724411,大葱,1186,蔬菜,,,1.9,2.0,1.95,冀,毛,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724410,小葱,1186,蔬菜,,,4.0,5.0,4.5,冀辽,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724409,蒜苗,1186,蔬菜,,,2.5,6.0,4.25,鲁,蒜薹,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724408,蒜黄,1186,蔬菜,,,4.5,5.0,4.75,冀,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724407,青蒜,1186,蔬菜,,,3.0,3.5,3.25,鲁豫,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724406,平菇,1186,蔬菜,,,1.5,2.5,2.0,京,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724405,香菇,1186,蔬菜,,,3.5,7.0,5.25,冀,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724404,白玉菇,1186,蔬菜,,,2.8,3.9,3.35,冀豫京,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724403,口蘑,1186,蔬菜,,,7.5,7.7,7.6,冀闽,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724402,杏鲍菇,1186,蔬菜,,,3.0,3.5,3.25,苏豫津,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724401,金针菇,1186,蔬菜,,,1.8,2.5,2.15,辽鲁京,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724400,油菜,1186,蔬菜,1199.0,水菜,1.5,1.7,1.6,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724399,小白菜,1186,蔬菜,1199.0,水菜,1.5,2.5,2.0,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724398,油麦菜,1186,蔬菜,1199.0,水菜,2.5,3.0,2.75,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724397,奶白菜,1186,蔬菜,1199.0,水菜,4.0,5.0,4.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724396,散生菜,1186,蔬菜,1199.0,水菜,2.5,3.5,3.0,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724395,香葱,1186,蔬菜,1199.0,水菜,7.0,8.5,7.75,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724394,茼蒿,1186,蔬菜,1199.0,水菜,3.5,4.5,4.0,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724393,蒿子秆,1186,蔬菜,1199.0,水菜,2.8,3.3,3.05,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724392,水萝卜,1186,蔬菜,1199.0,水菜,3.0,3.5,3.25,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724391,樱桃萝卜,1186,蔬菜,1199.0,水菜,3.5,4.0,3.75,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724390,香芹,1186,蔬菜,1199.0,水菜,2.2,3.0,2.6,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724389,菠菜,1186,蔬菜,1199.0,水菜,2.5,3.0,2.75,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724388,苋菜,1186,蔬菜,1199.0,水菜,5.5,6.0,5.75,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724387,菊花菜,1186,蔬菜,1199.0,水菜,1.5,3.0,2.25,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724386,黄心菜,1186,蔬菜,1199.0,水菜,1.5,2.3,1.9,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724385,青蒜,1186,蔬菜,1199.0,水菜,3.5,4.5,4.0,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724384,盖菜,1186,蔬菜,1199.0,水菜,2.8,3.2,3.0,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724383,芥兰,1186,蔬菜,1199.0,水菜,4.0,4.5,4.25,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724382,菜心,1186,蔬菜,1199.0,水菜,2.3,2.7,2.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724381,空心菜,1186,蔬菜,1199.0,水菜,6.5,7.0,6.75,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724380,鸡毛菜,1186,蔬菜,1199.0,水菜,3.5,4.5,4.0,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724379,荠菜,1186,蔬菜,1199.0,水菜,8.0,11.0,9.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724378,豌豆苗,1186,蔬菜,1199.0,水菜,5.0,6.0,5.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724377,快菜,1186,蔬菜,1199.0,水菜,1.2,1.7,1.45,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724376,苦菊,1186,蔬菜,1199.0,水菜,2.5,3.0,2.75,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724375,穿心莲,1186,蔬菜,1199.0,水菜,3.5,4.5,4.0,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724374,木耳菜,1186,蔬菜,1199.0,水菜,8.0,9.0,8.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724373,箱装菠萝,1187,水果,1211.0,其他类,2.0,2.3,2.15,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724372,国产凤梨,1187,水果,1211.0,其他类,3.5,4.0,3.75,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724371,圣女果,1187,水果,1211.0,其他类,5.5,8.0,6.75,,千禧,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724370,百香果,1187,水果,1211.0,其他类,7.0,9.0,8.0,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724369,黑枣,1187,水果,1211.0,其他类,12.0,15.0,13.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724368,冬枣,1187,水果,1211.0,其他类,3.5,7.0,5.25,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724367,人参果,1187,水果,1211.0,其他类,4.5,8.0,6.25,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724366,九九草莓,1187,水果,1211.0,其他类,17.0,25.0,21.0,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724365,宁玉草莓,1187,水果,1211.0,其他类,13.0,22.0,17.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724364,奶油草莓,1187,水果,1211.0,其他类,12.0,20.0,16.0,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724363,蓝莓,1187,水果,1211.0,其他类,55.0,75.0,65.0,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724362,火龙果,1187,水果,1211.0,其他类,3.3,7.0,5.15,,红,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724361,火龙果,1187,水果,1211.0,其他类,3.0,5.0,4.0,,白,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724360,板栗,1187,水果,1211.0,其他类,2.5,3.5,3.0,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724359,油栗,1187,水果,1211.0,其他类,4.0,7.5,5.75,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724358,木瓜,1187,水果,1211.0,其他类,6.0,7.0,6.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724357,柿饼,1187,水果,1211.0,其他类,7.0,10.0,8.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724356,磨盘柿子,1187,水果,1211.0,其他类,2.2,2.5,2.35,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724355,甘蔗,1187,水果,1211.0,其他类,1.6,2.0,1.8,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724354,桑葚,1187,水果,1211.0,其他类,6.0,9.0,7.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724353,柠檬,1187,水果,1211.0,其他类,3.0,4.5,3.75,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724352,小金星山楂,1187,水果,1211.0,其他类,4.5,5.0,4.75,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724351,山楂,1187,水果,1211.0,其他类,3.0,4.0,3.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724350,姑娘果（灯笼果）,1187,水果,1211.0,其他类,21.0,23.0,22.0,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724349,鸡心果（沙果）,1187,水果,1211.0,其他类,3.0,6.0,4.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724348,鸭梨,1187,水果,,梨类,1.8,2.0,1.9,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724347,雪花梨,1187,水果,,梨类,1.7,1.9,1.8,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724346,皇冠梨,1187,水果,,梨类,2.5,2.7,2.6,,纸箱,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724345,南果梨,1187,水果,,梨类,2.4,5.5,3.95,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724344,丰水梨,1187,水果,,梨类,3.4,3.6,3.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724343,广梨,1187,水果,,梨类,2.5,5.0,3.75,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724342,酥梨,1187,水果,,梨类,1.6,2.5,2.05,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724341,库尔勒香梨,1187,水果,,梨类,2.5,4.5,3.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724340,红香酥梨,1187,水果,,梨类,2.0,2.3,2.15,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724339,红啤梨,1187,水果,,梨类,3.5,5.0,4.25,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724338,玉露香梨,1187,水果,,梨类,2.9,5.0,3.95,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724337,京白梨,1187,水果,,梨类,2.0,3.0,2.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724336,贵妃梨,1187,水果,,梨类,1.7,1.8,1.75,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724335,秋月梨,1187,水果,,梨类,2.5,4.5,3.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724334,蜜桔,1187,水果,,柑橘类,2.3,2.8,2.55,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724333,沙糖桔,1187,水果,,柑橘类,3.5,7.0,5.25,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724332,丑橘,1187,水果,,柑橘类,3.0,4.8,3.9,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724331,爱媛,1187,水果,,柑橘类,2.5,4.5,3.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724330,赣南脐橙,1187,水果,,柑橘类,2.0,3.2,2.6,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724329,血橙/二月红/中华红,1187,水果,,柑橘类,2.0,2.5,2.25,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724328,沃柑(贵妃柑),1187,水果,,柑橘类,4.8,6.0,5.4,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724327,耙耙柑,1187,水果,,柑橘类,4.8,6.5,5.65,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724326,芦柑,1187,水果,,柑橘类,2.4,3.2,2.8,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724325,金桔,1187,水果,,柑橘类,4.0,13.5,8.75,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724324,红心蜜柚,1187,水果,,柑橘类,2.0,3.8,2.9,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724323,蜜柚,1187,水果,,柑橘类,1.8,3.5,2.65,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724322,葡萄柚,1187,水果,,柑橘类,2.0,3.3,2.65,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724321,猕猴桃（翠香）,1187,水果,,桃李杏类,5.5,7.0,6.25,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724320,猕猴桃（徐香）,1187,水果,,桃李杏类,2.5,4.5,3.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724319,猕猴桃（海沃德）,1187,水果,,桃李杏类,3.0,4.0,3.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724318,猕猴桃（红阳）,1187,水果,,桃李杏类,8.0,11.0,9.5,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724317,西梅,1187,水果,,桃李杏类,11.0,13.0,12.0,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724316,无籽小号-大号,1187,水果,,西瓜类,2.2,2.4,2.3,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724315,麒麟,1187,水果,,西瓜类,3.2,4.0,3.6,,甜蜜蜜,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724314,黑美人,1187,水果,,西瓜类,1.8,2.0,1.9,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724313,特小凤,1187,水果,,西瓜类,2.5,2.6,2.55,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724312,L600吊秧瓜,1187,水果,,西瓜类,3.5,3.6,3.55,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724311,甜王,1187,水果,,西瓜类,1.8,2.0,1.9,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724310,国产香蕉,1187,水果,,香蕉类,2.6,3.2,2.9,,,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724309,进口香蕉,1187,水果,,香蕉类,3.4,4.2,3.8,,菲律宾、老挝,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
1724308,泰国香蕉,1187,水果,,香蕉类,12.0,14.0,13.0,,帝王蕉,斤,2025-01-01 00:00:00,,138,,admin,,,,2025/01/01
